"","family","genus"
"1804","Antilocapridae","Antilocapra"
"1805","Antilocapridae","Antilocapra"
"1806","Antilocapridae","Antilocapra"
"1807","Antilocapridae","Antilocapra"
"1808","Antilocapridae","Antilocapra"
"1809","Antilocapridae","Antilocapra"
"1810","Antilocapridae","Antilocapra"
"1811","Antilocapridae","Antilocapra"
"1812","Antilocapridae","Antilocapra"
"1813","Antilocapridae","Antilocapra"
"1814","Antilocapridae","Antilocapra"
"1815","Antilocapridae","Antilocapra"
"1816","Antilocapridae","Antilocapra"
"1817","Antilocapridae","Antilocapra"
"1818","Antilocapridae","Antilocapra"
"1819","Antilocapridae","Antilocapra"
"1820","Antilocapridae","Antilocapra"
"1821","Antilocapridae","Antilocapra"
"1822","Antilocapridae","Antilocapra"
"1823","Antilocapridae","Antilocapra"
"1824","Antilocapridae","Antilocapra"
"1825","Antilocapridae","Antilocapra"
"1826","Antilocapridae","Antilocapra"
"1827","Antilocapridae","Antilocapra"
"1828","Antilocapridae","Antilocapra"
"1829","Antilocapridae","Antilocapra"
"1830","Antilocapridae","Antilocapra"
"1831","Antilocapridae","Antilocapra"
"1832","Antilocapridae","Antilocapra"
"1833","Antilocapridae","Antilocapra"
"1834","Antilocapridae","Antilocapra"
"1835","Antilocapridae","Antilocapra"
"1836","Antilocapridae","Antilocapra"
"1837","Antilocapridae","Antilocapra"
"1838","Antilocapridae","Antilocapra"
"1839","Antilocapridae","Antilocapra"
"1840","Antilocapridae","Antilocapra"
"1841","Antilocapridae","Antilocapra"
"1842","Antilocapridae","Antilocapra"
"1843","Antilocapridae","Antilocapra"
"1844","Antilocapridae","Antilocapra"
"1845","Antilocapridae","Antilocapra"
"1846","Antilocapridae","Antilocapra"
"1847","Antilocapridae","Antilocapra"
"1848","Antilocapridae","Antilocapra"
"1849","Antilocapridae","Antilocapra"
"1855","Antilocapridae","Antilocapra"
"1856","Antilocapridae","Antilocapra"
"1857","Antilocapridae","Antilocapra"
"1858","Antilocapridae","Antilocapra"
"1859","Antilocapridae","Antilocapra"
"1860","Antilocapridae","Antilocapra"
"1865","Antilocapridae","Antilocapra"
"1866","Antilocapridae","Antilocapra"
"1867","Antilocapridae","Antilocapra"
"1868","Antilocapridae","Antilocapra"
"1869","Antilocapridae","Antilocapra"
"1870","Antilocapridae","Antilocapra"
"1871","Antilocapridae","Antilocapra"
"1872","Antilocapridae","Antilocapra"
"1873","Antilocapridae","Antilocapra"
"1874","Antilocapridae","Antilocapra"
"1875","Antilocapridae","Antilocapra"
"1876","Antilocapridae","Antilocapra"
"1877","Antilocapridae","Antilocapra"
"1878","Antilocapridae","Antilocapra"
"1879","Antilocapridae","Antilocapra"
"1880","Antilocapridae","Antilocapra"
"1881","Antilocapridae","Antilocapra"
"1882","Antilocapridae","Antilocapra"
"1883","Antilocapridae","Antilocapra"
"1884","Antilocapridae","Antilocapra"
"1885","Antilocapridae","Antilocapra"
"1886","Antilocapridae","Antilocapra"
"1887","Antilocapridae","Antilocapra"
"1888","Antilocapridae","Antilocapra"
"1889","Antilocapridae","Antilocapra"
"1890","Antilocapridae","Antilocapra"
"1891","Antilocapridae","Antilocapra"
"1892","Antilocapridae","Antilocapra"
"1893","Antilocapridae","Antilocapra"
"1894","Antilocapridae","Antilocapra"
"1895","Antilocapridae","Antilocapra"
"1896","Antilocapridae","Antilocapra"
"1897","Antilocapridae","Antilocapra"
"1898","Antilocapridae","Antilocapra"
"1901","Antilocapridae","Antilocapra"
"1910","Vespertilionidae","Antrozous"
"1911","Vespertilionidae","Antrozous"
"1919","Vespertilionidae","Antrozous"
"1920","Vespertilionidae","Antrozous"
"1921","Vespertilionidae","Antrozous"
"1922","Vespertilionidae","Antrozous"
"1923","Vespertilionidae","Antrozous"
"1924","Vespertilionidae","Antrozous"
"1925","Vespertilionidae","Antrozous"
"1926","Vespertilionidae","Antrozous"
"1927","Vespertilionidae","Antrozous"
"1928","Vespertilionidae","Antrozous"
"1929","Vespertilionidae","Antrozous"
"1930","Vespertilionidae","Antrozous"
"2183","Aplodontidae","Aplodontia"
"2184","Aplodontidae","Aplodontia"
"2185","Aplodontidae","Aplodontia"
"2186","Aplodontidae","Aplodontia"
"2187","Aplodontidae","Aplodontia"
"2188","Aplodontidae","Aplodontia"
"2189","Aplodontidae","Aplodontia"
"2190","Aplodontidae","Aplodontia"
"2191","Aplodontidae","Aplodontia"
"2192","Aplodontidae","Aplodontia"
"2193","Aplodontidae","Aplodontia"
"2437","Otariidae","Arctocephalus"
"2438","Otariidae","Arctocephalus"
"2439","Otariidae","Arctocephalus"
"2440","Otariidae","Arctocephalus"
"2441","Otariidae","Arctocephalus"
"2464","Ursidae","Arctodus"
"2468","Ursidae","Arctodus"
"2469","Ursidae","Arctodus"
"2470","Ursidae","Arctodus"
"2472","Ursidae","Arctodus"
"2475","Ursidae","Arctodus"
"2483","Ursidae","Arctodus"
"2488","Ursidae","Arctodus"
"2493","Ursidae","Arctodus"
"2519","Ursidae","Arctodus"
"2629","Muridae","Baiomys"
"2631","Muridae","Baiomys"
"2632","Muridae","Baiomys"
"2633","Muridae","Baiomys"
"2634","Muridae","Baiomys"
"2635","Muridae","Baiomys"
"2636","Muridae","Baiomys"
"2637","Muridae","Baiomys"
"2638","Muridae","Baiomys"
"2639","Muridae","Baiomys"
"2640","Muridae","Baiomys"
"2641","Muridae","Baiomys"
"2642","Muridae","Baiomys"
"2643","Muridae","Baiomys"
"2644","Muridae","Baiomys"
"2645","Muridae","Baiomys"
"2646","Muridae","Baiomys"
"2647","Muridae","Baiomys"
"2648","Muridae","Baiomys"
"2649","Muridae","Baiomys"
"2650","Muridae","Baiomys"
"2651","Muridae","Baiomys"
"2652","Muridae","Baiomys"
"2653","Muridae","Baiomys"
"2654","Muridae","Baiomys"
"2793","Procyonidae","Bassariscus"
"2794","Procyonidae","Bassariscus"
"2799","Procyonidae","Bassariscus"
"2807","Procyonidae","Bassariscus"
"2809","Procyonidae","Bassariscus"
"2810","Procyonidae","Bassariscus"
"2811","Procyonidae","Bassariscus"
"2812","Procyonidae","Bassariscus"
"2813","Procyonidae","Bassariscus"
"2814","Procyonidae","Bassariscus"
"2815","Procyonidae","Bassariscus"
"2816","Procyonidae","Bassariscus"
"2817","Procyonidae","Bassariscus"
"2818","Procyonidae","Bassariscus"
"2819","Procyonidae","Bassariscus"
"2820","Procyonidae","Bassariscus"
"2821","Procyonidae","Bassariscus"
"2822","Procyonidae","Bassariscus"
"2823","Procyonidae","Bassariscus"
"2824","Procyonidae","Bassariscus"
"2825","Procyonidae","Bassariscus"
"2826","Procyonidae","Bassariscus"
"2827","Procyonidae","Bassariscus"
"2828","Procyonidae","Bassariscus"
"2829","Procyonidae","Bassariscus"
"2830","Procyonidae","Bassariscus"
"2831","Procyonidae","Bassariscus"
"2832","Procyonidae","Bassariscus"
"2833","Procyonidae","Bassariscus"
"2834","Procyonidae","Bassariscus"
"2835","Procyonidae","Bassariscus"
"2836","Procyonidae","Bassariscus"
"2837","Procyonidae","Bassariscus"
"2838","Procyonidae","Bassariscus"
"2839","Procyonidae","Bassariscus"
"2840","Procyonidae","Bassariscus"
"2841","Procyonidae","Bassariscus"
"2842","Procyonidae","Bassariscus"
"2843","Procyonidae","Bassariscus"
"2870","Bovidae","Bison"
"2871","Bovidae","Bison"
"2872","Bovidae","Bison"
"2873","Bovidae","Bison"
"2874","Bovidae","Bison"
"2877","Bovidae","Bison"
"2878","Bovidae","Bison"
"2880","Bovidae","Bison"
"2887","Bovidae","Bison"
"2888","Bovidae","Bison"
"2889","Bovidae","Bison"
"2890","Bovidae","Bison"
"2891","Bovidae","Bison"
"2892","Bovidae","Bison"
"2897","Bovidae","Bison"
"2902","Bovidae","Bison"
"2903","Bovidae","Bison"
"2905","Bovidae","Bison"
"2906","Bovidae","Bison"
"2907","Bovidae","Bison"
"2908","Bovidae","Bison"
"2909","Bovidae","Bison"
"2911","Bovidae","Bison"
"2912","Bovidae","Bison"
"2913","Bovidae","Bison"
"2914","Bovidae","Bison"
"2915","Bovidae","Bison"
"2916","Bovidae","Bison"
"2925","Bovidae","Bison"
"2931","Bovidae","Bison"
"2933","Bovidae","Bison"
"2934","Bovidae","Bison"
"2935","Bovidae","Bison"
"2936","Bovidae","Bison"
"2937","Bovidae","Bison"
"2938","Bovidae","Bison"
"2939","Bovidae","Bison"
"2941","Bovidae","Bison"
"2942","Bovidae","Bison"
"2943","Bovidae","Bison"
"2948","Bovidae","Bison"
"2949","Bovidae","Bison"
"2952","Bovidae","Bison"
"2953","Bovidae","Bison"
"2955","Bovidae","Bison"
"2959","Bovidae","Bison"
"2960","Bovidae","Bison"
"2964","Bovidae","Bison"
"2966","Bovidae","Bison"
"2969","Bovidae","Bison"
"2970","Bovidae","Bison"
"2971","Bovidae","Bison"
"2974","Bovidae","Bison"
"2980","Bovidae","Bison"
"2981","Bovidae","Bison"
"2982","Bovidae","Bison"
"2984","Bovidae","Bison"
"2985","Bovidae","Bison"
"2989","Bovidae","Bison"
"2992","Bovidae","Bison"
"2993","Bovidae","Bison"
"2994","Bovidae","Bison"
"2995","Bovidae","Bison"
"2996","Bovidae","Bison"
"3003","Bovidae","Bison"
"3009","Bovidae","Bison"
"3037","Bovidae","Bison"
"3040","Bovidae","Bison"
"3067","Bovidae","Bison"
"3071","Bovidae","Bison"
"3072","Bovidae","Bison"
"3075","Bovidae","Bison"
"3076","Bovidae","Bison"
"3077","Bovidae","Bison"
"3078","Bovidae","Bison"
"3079","Bovidae","Bison"
"3098","Bovidae","Bison"
"3121","Bovidae","Bison"
"3122","Bovidae","Bison"
"3140","Bovidae","Bison"
"3156","Bovidae","Bison"
"3158","Bovidae","Bison"
"3160","Bovidae","Bison"
"3161","Bovidae","Bison"
"3162","Bovidae","Bison"
"3166","Bovidae","Bison"
"3168","Bovidae","Bison"
"3169","Bovidae","Bison"
"3170","Bovidae","Bison"
"3172","Bovidae","Bison"
"3174","Bovidae","Bison"
"3176","Bovidae","Bison"
"3182","Bovidae","Bison"
"3183","Bovidae","Bison"
"3188","Bovidae","Bison"
"3189","Bovidae","Bison"
"3190","Bovidae","Bison"
"3191","Bovidae","Bison"
"3194","Bovidae","Bison"
"3201","Bovidae","Bison"
"3202","Bovidae","Bison"
"3209","Bovidae","Bison"
"3210","Bovidae","Bison"
"3213","Bovidae","Bison"
"3247","Bovidae","Bison"
"3248","Bovidae","Bison"
"3255","Bovidae","Bison"
"3256","Bovidae","Bison"
"3266","Bovidae","Bison"
"3267","Bovidae","Bison"
"3268","Bovidae","Bison"
"3269","Bovidae","Bison"
"3270","Bovidae","Bison"
"3271","Bovidae","Bison"
"3272","Bovidae","Bison"
"3273","Bovidae","Bison"
"3274","Bovidae","Bison"
"3275","Bovidae","Bison"
"3276","Bovidae","Bison"
"3277","Bovidae","Bison"
"3278","Bovidae","Bison"
"3279","Bovidae","Bison"
"3280","Bovidae","Bison"
"3281","Bovidae","Bison"
"3282","Bovidae","Bison"
"3283","Bovidae","Bison"
"3284","Bovidae","Bison"
"3285","Bovidae","Bison"
"3286","Bovidae","Bison"
"3287","Bovidae","Bison"
"3288","Bovidae","Bison"
"3289","Bovidae","Bison"
"3290","Bovidae","Bison"
"3291","Bovidae","Bison"
"3292","Bovidae","Bison"
"3293","Bovidae","Bison"
"3294","Bovidae","Bison"
"3295","Bovidae","Bison"
"3296","Bovidae","Bison"
"3297","Bovidae","Bison"
"3298","Bovidae","Bison"
"3299","Bovidae","Bison"
"3300","Bovidae","Bison"
"3301","Bovidae","Bison"
"3302","Bovidae","Bison"
"3303","Bovidae","Bison"
"3304","Bovidae","Bison"
"3305","Bovidae","Bison"
"3306","Bovidae","Bison"
"3307","Bovidae","Bison"
"3308","Bovidae","Bison"
"3309","Bovidae","Bison"
"3310","Bovidae","Bison"
"3311","Bovidae","Bison"
"3312","Bovidae","Bison"
"3313","Bovidae","Bison"
"3314","Bovidae","Bison"
"3315","Bovidae","Bison"
"3316","Bovidae","Bison"
"3317","Bovidae","Bison"
"3318","Bovidae","Bison"
"3319","Bovidae","Bison"
"3320","Bovidae","Bison"
"3321","Bovidae","Bison"
"3322","Bovidae","Bison"
"3323","Bovidae","Bison"
"3324","Bovidae","Bison"
"3325","Bovidae","Bison"
"3326","Bovidae","Bison"
"3327","Bovidae","Bison"
"3328","Bovidae","Bison"
"3329","Bovidae","Bison"
"3330","Bovidae","Bison"
"3331","Bovidae","Bison"
"3332","Bovidae","Bison"
"3333","Bovidae","Bison"
"3334","Bovidae","Bison"
"3335","Bovidae","Bison"
"3336","Bovidae","Bison"
"3337","Bovidae","Bison"
"3338","Bovidae","Bison"
"3339","Bovidae","Bison"
"3340","Bovidae","Bison"
"3341","Bovidae","Bison"
"3342","Bovidae","Bison"
"3343","Bovidae","Bison"
"3344","Bovidae","Bison"
"3345","Bovidae","Bison"
"3346","Bovidae","Bison"
"3347","Bovidae","Bison"
"3348","Bovidae","Bison"
"3349","Bovidae","Bison"
"3350","Bovidae","Bison"
"3351","Bovidae","Bison"
"3352","Bovidae","Bison"
"3353","Bovidae","Bison"
"3354","Bovidae","Bison"
"3355","Bovidae","Bison"
"3356","Bovidae","Bison"
"3357","Bovidae","Bison"
"3358","Bovidae","Bison"
"3359","Bovidae","Bison"
"3360","Bovidae","Bison"
"3361","Bovidae","Bison"
"3362","Bovidae","Bison"
"3363","Bovidae","Bison"
"3364","Bovidae","Bison"
"3365","Bovidae","Bison"
"3366","Bovidae","Bison"
"3367","Bovidae","Bison"
"3368","Bovidae","Bison"
"3369","Bovidae","Bison"
"3370","Bovidae","Bison"
"3371","Bovidae","Bison"
"3372","Bovidae","Bison"
"3373","Bovidae","Bison"
"3374","Bovidae","Bison"
"3375","Bovidae","Bison"
"3376","Bovidae","Bison"
"3377","Bovidae","Bison"
"3378","Bovidae","Bison"
"3379","Bovidae","Bison"
"3380","Bovidae","Bison"
"3381","Bovidae","Bison"
"3382","Bovidae","Bison"
"3383","Bovidae","Bison"
"3384","Bovidae","Bison"
"3385","Bovidae","Bison"
"3386","Bovidae","Bison"
"3387","Bovidae","Bison"
"3388","Bovidae","Bison"
"3389","Bovidae","Bison"
"3390","Bovidae","Bison"
"3391","Bovidae","Bison"
"3392","Bovidae","Bison"
"3393","Bovidae","Bison"
"3394","Bovidae","Bison"
"3395","Bovidae","Bison"
"3396","Bovidae","Bison"
"3397","Bovidae","Bison"
"3398","Bovidae","Bison"
"3399","Bovidae","Bison"
"3400","Bovidae","Bison"
"3401","Bovidae","Bison"
"3402","Bovidae","Bison"
"3403","Bovidae","Bison"
"3404","Bovidae","Bison"
"3405","Bovidae","Bison"
"3406","Bovidae","Bison"
"3407","Bovidae","Bison"
"3408","Bovidae","Bison"
"3409","Bovidae","Bison"
"3410","Bovidae","Bison"
"3411","Bovidae","Bison"
"3412","Bovidae","Bison"
"3413","Bovidae","Bison"
"3414","Bovidae","Bison"
"3415","Bovidae","Bison"
"3416","Bovidae","Bison"
"3417","Bovidae","Bison"
"3418","Bovidae","Bison"
"3419","Bovidae","Bison"
"3420","Bovidae","Bison"
"3421","Bovidae","Bison"
"3422","Bovidae","Bison"
"3423","Bovidae","Bison"
"3424","Bovidae","Bison"
"3425","Bovidae","Bison"
"3426","Bovidae","Bison"
"3427","Bovidae","Bison"
"3428","Bovidae","Bison"
"3429","Bovidae","Bison"
"3430","Bovidae","Bison"
"3431","Bovidae","Bison"
"3432","Bovidae","Bison"
"3433","Bovidae","Bison"
"3434","Bovidae","Bison"
"3435","Bovidae","Bison"
"3436","Bovidae","Bison"
"3437","Bovidae","Bison"
"3438","Bovidae","Bison"
"3439","Bovidae","Bison"
"3440","Bovidae","Bison"
"3441","Bovidae","Bison"
"3442","Bovidae","Bison"
"3443","Bovidae","Bison"
"3444","Bovidae","Bison"
"3445","Bovidae","Bison"
"3446","Bovidae","Bison"
"3447","Bovidae","Bison"
"3448","Bovidae","Bison"
"3449","Bovidae","Bison"
"3450","Bovidae","Bison"
"3451","Bovidae","Bison"
"3452","Bovidae","Bison"
"3453","Bovidae","Bison"
"3454","Bovidae","Bison"
"3455","Bovidae","Bison"
"3456","Bovidae","Bison"
"3457","Bovidae","Bison"
"3458","Bovidae","Bison"
"3459","Bovidae","Bison"
"3460","Bovidae","Bison"
"3461","Bovidae","Bison"
"3462","Bovidae","Bison"
"3463","Bovidae","Bison"
"3464","Bovidae","Bison"
"3465","Bovidae","Bison"
"3466","Bovidae","Bison"
"3467","Bovidae","Bison"
"3468","Bovidae","Bison"
"3469","Bovidae","Bison"
"3470","Bovidae","Bison"
"3471","Bovidae","Bison"
"3472","Bovidae","Bison"
"3473","Bovidae","Bison"
"3474","Bovidae","Bison"
"3475","Bovidae","Bison"
"3476","Bovidae","Bison"
"3477","Bovidae","Bison"
"3478","Bovidae","Bison"
"3479","Bovidae","Bison"
"3480","Bovidae","Bison"
"3481","Bovidae","Bison"
"3482","Bovidae","Bison"
"3483","Bovidae","Bison"
"3484","Bovidae","Bison"
"3485","Bovidae","Bison"
"3486","Bovidae","Bison"
"3487","Bovidae","Bison"
"3488","Bovidae","Bison"
"3489","Bovidae","Bison"
"3490","Bovidae","Bison"
"3491","Bovidae","Bison"
"3492","Bovidae","Bison"
"3493","Bovidae","Bison"
"3494","Bovidae","Bison"
"3495","Bovidae","Bison"
"3496","Bovidae","Bison"
"3497","Bovidae","Bison"
"3498","Bovidae","Bison"
"3499","Bovidae","Bison"
"3500","Bovidae","Bison"
"3501","Bovidae","Bison"
"3502","Bovidae","Bison"
"3503","Bovidae","Bison"
"3504","Bovidae","Bison"
"3505","Bovidae","Bison"
"3506","Bovidae","Bison"
"3507","Bovidae","Bison"
"3508","Bovidae","Bison"
"3509","Bovidae","Bison"
"3510","Bovidae","Bison"
"3511","Bovidae","Bison"
"3512","Bovidae","Bison"
"3513","Bovidae","Bison"
"3514","Bovidae","Bison"
"3515","Bovidae","Bison"
"3516","Bovidae","Bison"
"3517","Bovidae","Bison"
"3518","Bovidae","Bison"
"3519","Bovidae","Bison"
"3520","Bovidae","Bison"
"3521","Bovidae","Bison"
"3522","Bovidae","Bison"
"3523","Bovidae","Bison"
"3524","Bovidae","Bison"
"3525","Bovidae","Bison"
"3526","Bovidae","Bison"
"3527","Bovidae","Bison"
"3528","Bovidae","Bison"
"3529","Bovidae","Bison"
"3530","Bovidae","Bison"
"3531","Bovidae","Bison"
"3532","Bovidae","Bison"
"3533","Bovidae","Bison"
"3534","Bovidae","Bison"
"3535","Bovidae","Bison"
"3536","Bovidae","Bison"
"3537","Bovidae","Bison"
"3538","Bovidae","Bison"
"3539","Bovidae","Bison"
"3540","Bovidae","Bison"
"3541","Bovidae","Bison"
"3542","Bovidae","Bison"
"3543","Bovidae","Bison"
"3544","Bovidae","Bison"
"3545","Bovidae","Bison"
"3546","Bovidae","Bison"
"3547","Bovidae","Bison"
"3548","Bovidae","Bison"
"3549","Bovidae","Bison"
"3550","Bovidae","Bison"
"3551","Bovidae","Bison"
"3552","Bovidae","Bison"
"3553","Bovidae","Bison"
"3554","Bovidae","Bison"
"3555","Bovidae","Bison"
"3556","Bovidae","Bison"
"3557","Bovidae","Bison"
"3558","Bovidae","Bison"
"3559","Bovidae","Bison"
"3560","Bovidae","Bison"
"3561","Bovidae","Bison"
"3562","Bovidae","Bison"
"3563","Bovidae","Bison"
"3564","Bovidae","Bison"
"3565","Bovidae","Bison"
"3566","Bovidae","Bison"
"3567","Bovidae","Bison"
"3568","Bovidae","Bison"
"3569","Bovidae","Bison"
"3570","Bovidae","Bison"
"3571","Bovidae","Bison"
"3572","Bovidae","Bison"
"3573","Bovidae","Bison"
"3574","Bovidae","Bison"
"3575","Bovidae","Bison"
"3576","Bovidae","Bison"
"3577","Bovidae","Bison"
"3578","Bovidae","Bison"
"3579","Bovidae","Bison"
"3580","Bovidae","Bison"
"3581","Bovidae","Bison"
"3582","Bovidae","Bison"
"3583","Bovidae","Bison"
"3584","Bovidae","Bison"
"3585","Bovidae","Bison"
"3586","Bovidae","Bison"
"3587","Bovidae","Bison"
"3588","Bovidae","Bison"
"3589","Bovidae","Bison"
